"MLocID","SampleStartDate","OrganizationID","StationDes","AU_GNIS_Name","GNIS_Name","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","EcoRegion2","EcoRegion3","wqstd_code","Pollu_ID","Calc_Crit","Combine_Result_Cmnts","Combine_Result","Activity_Type","SampleMedia","SampleSubmedia","SampleStartTime","SampleStartTZ","chr_uid","Char_Name","Char_Speciation","Sample_Fraction","CASNumber","Result_UID","Result_status","Result_Numeric","IRResultNWQSunit","ActDepthUnit","Result_Depth","act_depth_height","Result_Depth_Unit","Act_Depth_Top","Act_Depth_Top_Unit","Act_Depth_Bottom","Act_Depth_Bottom_Unit","Time_Basis","Statistical_Base","Statistic_N_Value","act_sam_compnt_name","lab_Comments","General_Comments","Analytical_method","QualifierAbbr","QualifierTxt","IDLType","IDLValue","IDLUnit","MDLType","MDLValue","MDLUnit","MRLType","MRLUnit","MRLValue","URLType","URLValue","URLUnit","TribalLand","Result_Operator","Result_Unit","IRWQSUnitName","Result_Type","Time_Basis...44","Time_Basis...46","analysis_comment","Alkalinity","Calcium","Chloride","Conductivity","DOC","Hardness","Magnesium","Organic.carbon","pH","Potassium","Sodium","Sulfate","Temperature..water","TOC","Final.Acute.Value","Cu","Acute.Toxic.Units","Tier","CMC_ug.L","CCC_ug.L","Chronic.Toxic.Unit","Result_Comments"
"14206435",2019-04-02,"USGS-OR","BEAVERTON CREEK AT SW 216TH AVE, NR ORENCO, OR","Beaverton Creek","Beaverton Creek","River/Stream","Beaverton Creek",140,"OR_SR_1709001004_02_104134",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:14:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63677938,"Accepted",1.4,1.4,"ft",,1.72,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,91,24,12,,,1,7.5,,7.4,1.64,9.2,,13,,8.8647,1.4,0.315863095909573,5,4.4323,2.753,0.50853614239012,
"14206435",2019-04-02,"USGS-OR","BEAVERTON CREEK AT SW 216TH AVE, NR ORENCO, OR","Beaverton Creek","Beaverton Creek","River/Stream","Beaverton Creek",140,"OR_SR_1709001004_02_104134",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","10:14:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",1.9,1.9,"feet",,1.72,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,91,24,12,,,1,7.5,,7.4,1.64,9.2,,13,,8.8647,1.4,0.428671344448706,5,4.4323,2.753,0.690156193243734,
"14206435",2019-07-29,"USGS-OR","BEAVERTON CREEK AT SW 216TH AVE, NR ORENCO, OR","Beaverton Creek","Beaverton Creek","River/Stream","Beaverton Creek",140,"OR_SR_1709001004_02_104134",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:37:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63678145,"Accepted",1.6,1.6,"ft",,1,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,101,24,13,,,,8.5,,7.5,,,,19.6,,10.161,1.4,0.314929632910147,5,5.0805,3.1556,0.507035112181519,
"14206435",2019-07-29,"USGS-OR","BEAVERTON CREEK AT SW 216TH AVE, NR ORENCO, OR","Beaverton Creek","Beaverton Creek","River/Stream","Beaverton Creek",140,"OR_SR_1709001004_02_104134",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:37:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63678144,"Accepted",1.4,1.4,"ft",,1,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,101,24,13,,,,8.5,,7.5,,,,19.6,,10.161,1.4,0.275563428796378,5,5.0805,3.1556,0.443655723158829,
"14206435",2019-07-29,"USGS-OR","BEAVERTON CREEK AT SW 216TH AVE, NR ORENCO, OR","Beaverton Creek","Beaverton Creek","River/Stream","Beaverton Creek",140,"OR_SR_1709001004_02_104134",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","10:37:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",1.6,1.6,"feet",,1,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,101,24,13,,,,8.5,,7.5,,,,19.6,,10.161,1.4,0.314929632910147,5,5.0805,3.1556,0.507035112181519,
"14206435",2019-10-09,"USGS-OR","BEAVERTON CREEK AT SW 216TH AVE, NR ORENCO, OR","Beaverton Creek","Beaverton Creek","River/Stream","Beaverton Creek",140,"OR_SR_1709001004_02_104134",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:20:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63678279,"Accepted",2,2,"ft",,1.85,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,70,16,8.9,,,,5.8,,7.5,,,,10.7,,9.1633,1.7,0.436519195931641,5,4.5817,2.8458,0.702790076604118,
"14206435",2019-10-09,"USGS-OR","BEAVERTON CREEK AT SW 216TH AVE, NR ORENCO, OR","Beaverton Creek","Beaverton Creek","River/Stream","Beaverton Creek",140,"OR_SR_1709001004_02_104134",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:20:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63678278,"Accepted",1.7,1.7,"ft",,1.85,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,70,16,8.9,,,,5.8,,7.5,,,,10.7,,9.1633,1.7,0.371041316541895,5,4.5817,2.8458,0.597371565113501,
"14206435",2019-10-09,"USGS-OR","BEAVERTON CREEK AT SW 216TH AVE, NR ORENCO, OR","Beaverton Creek","Beaverton Creek","River/Stream","Beaverton Creek",140,"OR_SR_1709001004_02_104134",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","09:20:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",2,2,"feet",,1.85,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,70,16,8.9,,,,5.8,,7.5,,,,10.7,,9.1633,1.7,0.436519195931641,5,4.5817,2.8458,0.702790076604118,
"14206443",2018-02-07,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:20:00","PST",832,"Copper",,"Total Recoverable","7440-50-8",63684869,"Accepted",0.9,0.9,,,,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,126,36,8.6,,,10,11.6,,,1.95,8.4,,,,5.071,1,0.354959574048511,5,2.5355,1.5748,0.571501143002286,
"14206443",2018-02-07,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:20:00","PST",832,"Copper",,"Dissolved","7440-50-8",63684868,"Accepted",1,1,,,,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,126,36,8.6,,,10,11.6,,,1.95,8.4,,,,5.071,1,0.394399526720568,5,2.5355,1.5748,0.63500127000254,
"14206443",2018-02-07,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","10:20:00","PST",832,"Copper",,"Recoverable","",,"Accepted",0.9,0.9,,,,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,126,36,8.6,,,10,11.6,,,1.95,8.4,,,,5.071,1,0.354959574048511,5,2.5355,1.5748,0.571501143002286,
"14206443",2018-04-11,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","08:22:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63684971,"Accepted",0.9,0.9,,,,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,114,30,7.6,,,,9.5,,,1.71,6.9,,,,4.7532,1,0.378692249431962,5,2.3766,1.4762,0.60967348597751,
"14206443",2018-04-11,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","08:22:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63684970,"Accepted",1,1,,,,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,114,30,7.6,,,,9.5,,,1.71,6.9,,,,4.7532,1,0.420769166035513,5,2.3766,1.4762,0.677414984419455,
"14206443",2018-04-11,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","08:22:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",0.9,0.9,,,,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,114,30,7.6,,,,9.5,,,1.71,6.9,,,,4.7532,1,0.378692249431962,5,2.3766,1.4762,0.60967348597751,
"14206443",2018-07-18,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:25:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63685140,"Accepted",0.9,0.9,,,,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,216,49,11,,,,15.1,,,2.72,12,,,,6.0095,0.6,0.299520766773163,5,3.0048,1.8663,0.482237582382254,
"14206443",2018-07-18,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:25:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63685139,"Accepted",0.6,0.6,,,,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,216,49,11,,,,15.1,,,2.72,12,,,,6.0095,0.6,0.199680511182109,5,3.0048,1.8663,0.321491721588169,
"14206443",2018-07-18,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","09:25:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",0.9,0.9,,,,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,216,49,11,,,,15.1,,,2.72,12,,,,6.0095,0.6,0.299520766773163,5,3.0048,1.8663,0.482237582382254,
"14206443",2018-10-16,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","00:00:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63685291,"Accepted",0.8,0.8,,,,,,,,,,,,,,"CWS Qualifier=E: Minor QC issue.  Accuracy may be affected by 10-30%.","Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,132,35,33,,,4,11.4,,,4.71,21,,,,5.3741,0.6,0.297729810197246,5,2.687,1.669,0.479328939484721,
"14206443",2018-10-16,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","00:00:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63685290,"Accepted",0.6,0.6,,,,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,132,35,33,,,4,11.4,,,4.71,21,,,,5.3741,0.6,0.223297357647935,5,2.687,1.669,0.359496704613541,
"14206443",2018-10-16,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","00:00:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",0.8,0.8,,,,,,,,,,,,,"result may be affected by interference",,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,132,35,33,,,4,11.4,,,4.71,21,,,,5.3741,0.6,0.297729810197246,5,2.687,1.669,0.479328939484721,
"14206443",2019-01-23,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:01:00","PST",832,"Copper",,"Total Recoverable","7440-50-8",63685445,"Accepted",1.3,1.3,"ft",,0.92,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,88,25,7.9,,,7,8.1,,7.4,1.9,6.2,,8.3,,8.6359,1,0.301065308012969,5,4.318,2.682,0.484712900820283,
"14206443",2019-01-23,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:01:00","PST",832,"Copper",,"Dissolved","7440-50-8",63685444,"Accepted",1,1,"ft",,0.92,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,88,25,7.9,,,7,8.1,,7.4,1.9,6.2,,8.3,,8.6359,1,0.231588698471515,5,4.318,2.682,0.372856077554064,
"14206443",2019-01-23,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","10:01:00","PST",832,"Copper",,"Recoverable","",,"Accepted",1.3,1.3,"feet",,0.92,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,88,25,7.9,,,7,8.1,,7.4,1.9,6.2,,8.3,,8.6359,1,0.301065308012969,5,4.318,2.682,0.484712900820283,
"14206443",2019-04-02,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:41:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63685586,"Accepted",0.9,0.9,"ft",,0.57,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,148,39,14,,,4,12.6,,7.4,2.68,9.6,,13.2,,9.9386,0.8,0.181112027851005,5,4.9693,3.0865,0.291592418597116,
"14206443",2019-04-02,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:41:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63685585,"Accepted",0.8,0.8,"ft",,0.57,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,148,39,14,,,4,12.6,,7.4,2.68,9.6,,13.2,,9.9386,0.8,0.160988469200894,5,4.9693,3.0865,0.259193260975215,
"14206443",2019-04-02,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","09:41:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",0.9,0.9,"feet",,0.57,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,148,39,14,,,4,12.6,,7.4,2.68,9.6,,13.2,,9.9386,0.8,0.181112027851005,5,4.9693,3.0865,0.291592418597116,
"14206443",2019-07-29,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:10:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63685788,"Accepted",0.5,0.5,"ft",,0.21,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,171,41,20,,,,14,,7.3,,,,19.7,,9.1633,0.5,0.10912979898291,5,4.5817,2.8458,0.17569751915103,
"14206443",2019-07-29,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:10:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63685787,"Accepted",0.5,0.5,"ft",,0.21,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,171,41,20,,,,14,,7.3,,,,19.7,,9.1633,0.5,0.10912979898291,5,4.5817,2.8458,0.17569751915103,
"14206443",2019-07-29,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","10:10:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",0.5,0.5,"feet",,0.21,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,171,41,20,,,,14,,7.3,,,,19.7,,9.1633,0.5,0.10912979898291,5,4.5817,2.8458,0.17569751915103,
"14206443",2019-10-09,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","08:53:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63685918,"Accepted",0.8,0.8,"ft",,0.51,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,122,28,16,,,,9.8,,7.4,,,,11,,8.8647,1,0.180493197662613,5,4.4323,2.753,0.290592081365783,
"14206443",2019-10-09,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","08:53:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63685917,"Accepted",1,1,"ft",,0.51,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,122,28,16,,,,9.8,,7.4,,,,11,,8.8647,1,0.225616497078266,5,4.4323,2.753,0.363240101707228,
"14206443",2019-10-09,"USGS-OR","DAWSON CREEK AT BROOKWOOD ROAD, NEAR HILLSBORO, OR","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",147,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","08:53:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",0.8,0.8,"feet",,0.51,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,122,28,16,,,,9.8,,7.4,,,,11,,8.8647,1,0.180493197662613,5,4.4323,2.753,0.290592081365783,
"14206690",2019-07-23,"USGS-OR","TUALATIN RIVER AT HWY 210 BRIDGE, NR SCHOLLS, OR","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",142,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:07:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63721502,"Accepted",1.5,1.5,"ft",,3.29,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,55,18,25,,,9,4.9,,7.3,,,,20.2,,7.2442,1.5,0.414124402970652,5,3.6221,2.2498,0.666725931193884,
"14206690",2019-07-23,"USGS-OR","TUALATIN RIVER AT HWY 210 BRIDGE, NR SCHOLLS, OR","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",142,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:07:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63721503,"Accepted",1.8,1.8,"ft",,3.29,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,55,18,25,,,9,4.9,,7.3,,,,20.2,,7.2442,1.5,0.496949283564783,5,3.6221,2.2498,0.800071117432661,
"14206690",2019-07-23,"USGS-OR","TUALATIN RIVER AT HWY 210 BRIDGE, NR SCHOLLS, OR","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",142,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","09:07:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",1.8,1.8,"feet",,3.29,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,55,18,25,,,9,4.9,,7.3,,,,20.2,,7.2442,1.5,0.496949283564783,5,3.6221,2.2498,0.800071117432661,
"14206690",2019-10-08,"USGS-OR","TUALATIN RIVER AT HWY 210 BRIDGE, NR SCHOLLS, OR","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",142,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:23:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63721649,"Accepted",1.9,1.9,"ft",,4.29,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,57,17,20,,,5,4.8,,7.3,,,,14.4,,7.0917,1.5,0.535830113652387,5,3.5459,2.2024,0.862695241554668,
