"OrganizationID","MLocID","StationDes","AU_GNIS_Name","GNIS_Name","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","EcoRegion2","EcoRegion3","wqstd_code","Pollu_ID","Calc_Crit","Combine_Result_Cmnts","Combine_Result","Activity_Type","SampleMedia","SampleSubmedia","SampleStartDate","SampleStartTime","SampleStartTZ","chr_uid","Char_Name","Char_Speciation","Sample_Fraction","CASNumber","Result_UID","Result_status","Result_Numeric","IRResultNWQSunit","ActDepthUnit","Result_Depth","act_depth_height","Result_Depth_Unit","Act_Depth_Top","Act_Depth_Top_Unit","Act_Depth_Bottom","Act_Depth_Bottom_Unit","Time_Basis","Statistical_Base","Statistic_N_Value","act_sam_compnt_name","lab_Comments","General_Comments","Analytical_method","QualifierAbbr","QualifierTxt","IDLType","IDLValue","IDLUnit","MDLType","MDLValue","MDLUnit","MRLType","MRLUnit","MRLValue","URLType","URLValue","URLUnit","TribalLand","Result_Operator","Result_Unit","IRWQSUnitName","Result_Type","Time_Basis...44","Time_Basis...46","analysis_comment","Alkalinity","Calcium","Chloride","Conductivity","DOC","Hardness","Magnesium","Organic.carbon","pH","Potassium","Sodium","Sulfate","Temperature..water","TOC"
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-07-01,"10:43:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69912314,"Validated",0.622,0.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,82,NA,24.1,NA,NA,6.9,NA,NA,NA,24.5,1.88
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-07-01,"10:43:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69912315,"Validated",0.37,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.212,"ug/l","Minimum Reporting Level","ug/l",0.212,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,82,NA,24.1,NA,NA,6.9,NA,NA,NA,24.5,1.88
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-08-04,"12:58:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69916023,"Validated",1.05,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,96,NA,28,NA,NA,7,NA,NA,NA,24.5,2.08
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-08-04,"12:58:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69916024,"Validated",0.477,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.211,"ug/l","Minimum Reporting Level","ug/l",0.211,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,96,NA,28,NA,NA,7,NA,NA,NA,24.5,2.08
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-09-01,"12:17:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69913068,"Validated",0.439,0.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.211,"ug/l","Minimum Reporting Level","ug/l",0.211,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,97,NA,27.8,NA,NA,7.1,NA,NA,NA,20.8,1.84
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-09-01,"12:17:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69913074,"Validated",0.723,0.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,97,NA,27.8,NA,NA,7.1,NA,NA,NA,20.8,1.84
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-10-05,"12:02:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69912808,"Validated",0.507,0.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.211,"ug/l","Minimum Reporting Level","ug/l",0.211,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,94,NA,28.3,NA,NA,6.9,NA,NA,NA,16.1,1.88
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-10-05,"12:02:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69912815,"Validated",1.22,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,94,NA,28.3,NA,NA,6.9,NA,NA,NA,16.1,1.88
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-11-02,"11:00:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69912614,"Validated",0.862,0.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,81,NA,24.6,NA,NA,6.9,NA,NA,NA,11.8,2.86
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-11-02,"11:00:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69912615,"Validated",0.638,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.211,"ug/l","Minimum Reporting Level","ug/l",0.211,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,81,NA,24.6,NA,NA,6.9,NA,NA,NA,11.8,2.86
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-12-01,"13:04:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",69916304,"Validated",0.868,0.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,71,NA,23.8,NA,NA,7.1,NA,NA,NA,10.4,2.54
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-12-01,"13:04:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",69916305,"Validated",0.508,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.211,"ug/l","Minimum Reporting Level","ug/l",0.211,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,71,NA,23.8,NA,NA,7.1,NA,NA,NA,10.4,2.54
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-01-06,"12:56:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",69915566,"Validated",1.05,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.211,"ug/l","Minimum Reporting Level","ug/l",0.211,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,72,NA,26.4,NA,NA,6.4,NA,NA,NA,6.9,4.41
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-01-06,"12:56:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",69915565,"Validated",3.52,3.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,72,NA,26.4,NA,NA,6.4,NA,NA,NA,6.9,4.41
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-02-02,"13:50:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",69916835,"Validated",0.929,0.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,80,NA,29.1,NA,NA,7.3,NA,NA,NA,5.3,1.67
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-02-02,"13:50:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",69916836,"Validated",0.34,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.211,"ug/l","Minimum Reporting Level","ug/l",0.211,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,80,NA,29.1,NA,NA,7.3,NA,NA,NA,5.3,1.67
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-03-03,"12:49:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",69915171,"Validated",1.08,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.212,"ug/l","Minimum Reporting Level","ug/l",0.212,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,71,NA,23.3,NA,NA,6.7,NA,NA,NA,8.7,3.68
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-03-03,"12:49:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",69915170,"Validated",2.97,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,71,NA,23.3,NA,NA,6.7,NA,NA,NA,8.7,3.68
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-04-05,"13:05:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69916513,"Validated",0.562,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,81,NA,27.8,NA,NA,7.7,NA,NA,NA,11.3,1.44
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-04-05,"13:05:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69916514,"Validated",0.37,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.212,"ug/l","Minimum Reporting Level","ug/l",0.212,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,81,NA,27.8,NA,NA,7.7,NA,NA,NA,11.3,1.44
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-05-04,"12:27:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69913349,"Validated",0.399,0.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.212,"ug/l","Minimum Reporting Level","ug/l",0.212,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,64,NA,22.3,NA,NA,6.7,NA,NA,NA,11.5,1.9
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-05-04,"12:27:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69913343,"Validated",0.786,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,64,NA,22.3,NA,NA,6.7,NA,NA,NA,11.5,1.9
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-06-01,"12:38:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69914241,"Validated",0.876,0.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.222,"ug/l","Minimum Reporting Level","ug/l",0.222,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,70,NA,24.8,NA,NA,6.9,NA,NA,NA,13.6,2.11
"PDX_BES(NOSTORETID)","PDX_BES-CM","ST JOHNS CREEK RAILROAD BR - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-06-01,"12:38:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69914246,"Validated",0.37,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.212,"ug/l","Minimum Reporting Level","ug/l",0.212,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,70,NA,24.8,NA,NA,6.9,NA,NA,NA,13.6,2.11
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-01-18,"12:33:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",65494758,"Final",0.545,0.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.203,"ug/l","Minimum Reporting Level","ug/l",0.203,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,NA,NA,NA,NA,NA
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-01-18,"12:33:00","PST",832,"Copper",NA,"Total","7440-50-8",65494757,"Final",1.32,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,NA,NA,NA,NA,NA
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-02-01,"11:49:00","PST",832,"Copper",NA,"Total","7440-50-8",65494768,"Final",1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-02-01,"11:49:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",65494769,"Final",0.574,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.203,"ug/l","Minimum Reporting Level","ug/l",0.203,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-03-15,"11:23:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",65494780,"Final",0.383,0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.211,"ug/l","Minimum Reporting Level","ug/l",0.211,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-03-15,"11:23:00","PDT",832,"Copper",NA,"Total","7440-50-8",65494779,"Final",0.87,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-04-12,"12:46:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",65494791,"Final",0.636,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.211,"ug/l","Minimum Reporting Level","ug/l",0.211,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA
